datetime,PM2.5,PM10,NO2,CO,SO2,temperature,humidity,wind_speed
2023-07-31 07:00:00,32.08,53.65,30.88,1.3,3.16,26.01,71.26,3.58
2023-07-31 08:00:00,44.99,77.43,38.59,1.53,8.58,26.71,54.48,1.38
2023-07-31 09:00:00,38.04,65.16,30.5,1.36,3.64,29.76,59.63,2.16
2023-07-31 10:00:00,24.21,55.29,27.0,1.12,3.53,26.08,66.69,6.33
2023-07-31 11:00:00,27.58,52.24,29.48,1.49,3.12,32.27,62.08,4.0
2023-07-31 12:00:00,21.28,49.55,23.63,1.15,6.75,30.97,60.5,3.35
2023-07-31 13:00:00,18.54,33.37,19.09,0.93,5.89,28.86,55.5,4.56
2023-07-31 14:00:00,14.99,33.34,27.29,1.04,5.75,28.2,67.34,4.12
2023-07-31 15:00:00,13.45,20.83,19.67,1.05,12.93,28.66,67.02,9.98
2023-07-31 16:00:00,25.32,63.03,27.26,1.36,4.98,29.71,57.0,4.28
2023-07-31 17:00:00,20.2,46.76,24.96,1.41,10.24,25.66,55.2,6.32
2023-07-31 18:00:00,26.28,70.79,28.31,1.16,4.96,24.45,56.61,4.74
2023-07-31 19:00:00,28.82,65.03,34.62,1.29,4.74,22.91,74.59,5.13
2023-07-31 20:00:00,16.77,31.45,25.14,1.0,7.66,,69.42,6.92
2023-07-31 21:00:00,13.19,33.21,20.86,0.91,3.23,19.89,65.92,7.07
2023-07-31 22:00:00,21.3,41.28,22.65,1.01,3.85,19.78,64.58,4.79
2023-07-31 23:00:00,21.13,49.12,17.73,1.02,7.22,22.26,50.04,5.02
2023-08-01 00:00:00,12.3,24.96,19.73,0.84,1.86,19.33,65.86,4.19
2023-08-01 01:00:00,12.4,17.04,18.6,0.81,1.7,21.48,55.29,6.83
2023-08-01 02:00:00,17.59,32.6,24.28,1.14,2.03,17.88,68.97,3.91
2023-08-01 03:00:00,18.91,33.29,23.54,1.16,3.6,20.09,75.41,3.36
2023-08-01 04:00:00,16.5,34.88,29.85,1.11,8.18,24.5,54.56,4.6
2023-08-01 05:00:00,21.71,59.08,28.02,1.24,10.86,21.39,66.8,3.37
2023-08-01 06:00:00,36.18,95.17,26.17,1.29,7.02,23.73,71.0,5.1
2023-08-01 07:00:00,34.44,87.3,29.7,1.48,4.21,25.84,63.09,
2023-08-01 08:00:00,41.93,81.95,37.21,1.65,3.56,24.55,58.17,1.56
2023-08-01 09:00:00,31.61,80.46,29.39,1.47,5.61,26.74,60.69,2.64
2023-08-01 10:00:00,26.96,42.22,37.55,1.53,11.07,28.59,66.79,2.44
2023-08-01 11:00:00,20.91,52.55,22.88,0.99,5.46,28.95,60.94,2.94
2023-08-01 12:00:00,20.34,42.22,22.67,0.97,7.36,31.59,56.7,3.47
2023-08-01 13:00:00,19.9,50.34,23.51,1.04,5.6,31.94,65.69,2.58
2023-08-01 14:00:00,12.85,34.73,21.6,0.88,5.33,26.65,64.8,6.38
2023-08-01 15:00:00,24.4,55.83,21.34,1.07,7.1,27.79,50.14,3.74
2023-08-01 16:00:00,31.31,58.61,24.3,1.3,4.83,27.88,64.75,4.83
2023-08-01 17:00:00,31.07,48.95,25.28,1.12,6.68,28.36,66.91,4.93
2023-08-01 18:00:00,25.05,46.53,26.48,1.13,13.27,25.47,51.73,5.94
2023-08-01 19:00:00,12.82,32.76,23.03,0.91,5.8,23.32,45.19,9.82
2023-08-01 20:00:00,21.1,54.95,22.25,0.98,8.54,22.87,55.37,5.8
2023-08-01 21:00:00,28.45,73.23,25.99,1.3,5.9,21.84,63.7,6.32
2023-08-01 22:00:00,17.54,36.82,20.54,1.19,4.57,17.85,75.8,4.96
2023-08-01 23:00:00,24.75,36.89,21.24,1.05,3.47,19.59,59.2,5.35
2023-08-02 00:00:00,12.8,37.36,18.86,0.91,8.05,21.81,68.99,7.71
2023-08-02 01:00:00,10.67,35.12,17.76,0.85,4.79,18.65,43.94,7.56
2023-08-02 02:00:00,19.97,47.45,17.82,0.92,10.33,19.82,67.58,4.19
2023-08-02 03:00:00,18.08,27.66,17.62,0.87,6.25,19.87,62.85,4.68
2023-08-02 04:00:00,23.45,35.53,20.59,1.02,6.85,16.77,85.38,2.0
2023-08-02 05:00:00,22.06,58.4,30.61,1.28,6.29,22.64,48.75,2.72
2023-08-02 06:00:00,29.18,76.64,28.93,1.18,2.95,24.5,62.29,3.25
2023-08-02 07:00:00,39.14,64.55,31.44,1.33,1.75,24.16,47.48,1.67
2023-08-02 08:00:00,32.32,70.41,29.2,1.21,,24.09,58.33,4.47
2023-08-02 09:00:00,34.52,54.36,30.42,1.66,5.17,25.67,47.86,3.34
2023-08-02 10:00:00,27.25,56.65,28.57,1.19,5.78,29.75,76.6,3.47
2023-08-02 11:00:00,26.8,52.26,26.5,1.19,3.59,32.67,53.02,1.62
2023-08-02 12:00:00,20.94,51.98,22.24,1.16,4.44,31.66,54.98,2.3
2023-08-02 13:00:00,20.41,56.2,21.11,1.19,5.44,26.04,60.83,4.36
2023-08-02 14:00:00,16.73,33.21,20.06,0.94,12.2,29.93,48.99,4.24
2023-08-02 15:00:00,25.5,50.32,23.8,1.16,6.85,26.1,69.56,4.81
2023-08-02 16:00:00,32.79,81.55,27.17,1.25,4.58,25.23,66.94,4.02
2023-08-02 17:00:00,27.17,70.41,25.48,1.08,8.1,24.26,69.93,5.29
2023-08-02 18:00:00,36.24,63.82,24.87,1.47,4.38,25.31,52.01,7.05
2023-08-02 19:00:00,20.47,40.25,25.99,1.82,4.0,24.52,71.47,6.57
2023-08-02 20:00:00,16.89,42.66,23.65,1.3,5.94,21.2,73.2,6.27
2023-08-02 21:00:00,20.3,60.4,19.64,0.94,5.54,20.2,63.98,6.72
2023-08-02 22:00:00,12.71,34.35,24.3,0.97,6.11,20.49,72.77,7.59
2023-08-02 23:00:00,17.96,43.43,25.79,1.01,3.72,20.2,68.02,7.26
2023-08-03 00:00:00,13.93,37.44,23.53,1.0,2.98,21.11,52.36,4.91
2023-08-03 01:00:00,21.38,55.04,17.0,0.86,3.45,16.36,67.45,4.07
2023-08-03 02:00:00,14.2,32.5,17.78,0.84,7.44,19.46,62.58,3.68
2023-08-03 03:00:00,15.99,43.19,20.44,0.87,4.24,18.08,68.22,3.59
2023-08-03 04:00:00,18.28,37.37,23.61,0.96,7.09,21.15,73.25,2.14
2023-08-03 05:00:00,20.22,39.93,25.05,1.04,5.22,22.01,51.26,2.93
2023-08-03 06:00:00,30.53,51.48,33.84,1.31,3.87,23.66,59.52,2.17
2023-08-03 07:00:00,31.88,65.65,31.97,1.37,5.56,23.45,56.67,3.2
2023-08-03 08:00:00,44.68,83.49,40.34,1.57,3.05,23.28,57.14,1.48
2023-08-03 09:00:00,38.11,63.67,32.16,1.33,4.03,23.1,56.93,1.17
2023-08-03 10:00:00,28.14,49.47,29.76,1.29,5.35,27.82,60.29,4.64
2023-08-03 11:00:00,26.56,58.23,26.88,1.39,10.36,27.72,64.01,1.69
2023-08-03 12:00:00,18.88,50.71,20.69,0.95,13.95,27.4,62.86,5.93
2023-08-03 13:00:00,19.73,36.58,23.32,1.13,6.28,31.23,58.5,3.51
2023-08-03 14:00:00,22.53,38.03,24.8,1.19,5.45,26.37,65.88,3.09
2023-08-03 15:00:00,18.99,41.63,22.19,0.95,5.47,30.12,76.94,3.72
2023-08-03 16:00:00,18.72,31.61,27.65,1.06,10.82,29.5,59.49,5.14
2023-08-03 17:00:00,26.24,69.98,26.45,1.14,5.49,21.15,73.25,4.44
2023-08-03 18:00:00,24.33,49.87,22.0,1.06,5.36,23.94,70.56,8.43
2023-08-03 19:00:00,19.7,38.79,23.43,1.04,3.95,21.66,78.89,7.32
2023-08-03 20:00:00,27.57,71.02,21.46,1.31,5.25,15.43,74.14,6.05
2023-08-03 21:00:00,14.85,35.48,23.91,1.02,9.64,17.33,61.38,8.84
2023-08-03 22:00:00,16.35,35.44,28.76,1.06,6.16,20.97,67.66,5.18
2023-08-03 23:00:00,14.1,36.53,19.37,0.84,4.9,22.96,65.64,7.29
2023-08-04 00:00:00,10.51,20.84,20.47,0.84,4.89,20.42,72.19,6.45
2023-08-04 01:00:00,12.87,34.91,22.0,0.87,3.01,19.43,59.47,4.83
2023-08-04 02:00:00,14.8,38.16,20.59,0.89,1.68,19.24,76.74,3.58
2023-08-04 03:00:00,21.16,37.27,20.62,1.06,3.75,23.44,63.29,3.71
2023-08-04 04:00:00,14.94,33.62,20.04,0.98,9.74,25.41,68.39,6.73
2023-08-04 05:00:00,35.52,52.86,34.93,1.44,2.18,21.14,67.56,1.72
2023-08-04 06:00:00,33.41,52.14,32.36,1.3,3.46,19.61,67.29,1.6
2023-08-04 07:00:00,34.23,65.35,41.07,1.49,3.79,20.71,67.3,2.62
2023-08-04 08:00:00,38.7,89.39,36.92,1.46,4.5,28.76,64.37,2.7
2023-08-04 09:00:00,40.75,85.44,33.27,1.46,2.82,27.05,76.03,1.34
2023-08-04 10:00:00,23.52,44.07,29.83,1.23,3.89,28.31,43.21,3.73
2023-08-04 11:00:00,21.19,40.29,24.56,1.07,3.35,24.86,66.43,5.54
2023-08-04 12:00:00,22.14,41.11,23.46,1.03,4.21,27.11,60.67,2.12
2023-08-04 13:00:00,12.76,36.2,23.73,1.05,6.82,27.85,58.3,7.97
2023-08-04 14:00:00,17.24,35.31,19.96,0.94,11.72,28.36,40.41,3.5
2023-08-04 15:00:00,18.93,37.66,20.98,1.04,5.72,26.35,65.56,4.07
2023-08-04 16:00:00,23.88,49.53,24.03,1.02,6.16,24.04,61.77,4.07
2023-08-04 17:00:00,25.34,47.3,23.39,1.05,4.98,23.34,56.65,5.45
2023-08-04 18:00:00,23.75,60.75,25.07,1.06,8.42,26.03,61.52,9.38
2023-08-04 19:00:00,24.01,51.75,23.75,1.04,11.65,22.81,61.41,5.2
2023-08-04 20:00:00,29.33,48.61,34.34,1.4,4.7,22.34,50.19,6.29
2023-08-04 21:00:00,19.79,31.37,23.29,1.02,5.08,18.28,68.08,5.41
2023-08-04 22:00:00,20.09,31.16,20.97,1.03,3.1,13.37,75.94,4.76
2023-08-04 23:00:00,10.54,24.82,17.25,0.76,2.66,17.74,63.42,10.95
2023-08-05 00:00:00,15.78,38.41,17.82,0.93,3.05,16.73,70.71,5.89
2023-08-05 01:00:00,14.63,27.8,16.77,0.78,,19.34,67.4,5.51
2023-08-05 02:00:00,17.24,38.76,21.05,0.92,2.46,25.71,69.8,4.63
2023-08-05 03:00:00,19.54,31.21,21.64,0.94,5.14,21.32,64.11,2.72
2023-08-05 04:00:00,18.62,41.55,22.2,1.0,6.38,26.44,67.26,2.35
2023-08-05 05:00:00,27.86,62.67,24.2,1.12,4.04,23.31,60.84,2.32
2023-08-05 06:00:00,23.56,57.54,22.47,1.02,5.5,22.21,79.97,9.36
2023-08-05 07:00:00,33.12,58.42,32.72,1.37,3.03,25.46,58.14,2.74
2023-08-05 08:00:00,36.05,,38.9,1.44,3.54,29.53,52.9,1.88
2023-08-05 09:00:00,46.35,94.59,33.58,1.44,11.34,30.66,56.67,2.06
2023-08-05 10:00:00,41.35,94.75,27.92,1.42,4.36,26.65,54.86,5.1
2023-08-05 11:00:00,31.14,60.03,28.79,1.19,3.17,28.8,48.97,1.91
2023-08-05 12:00:00,26.79,39.24,24.66,1.93,3.93,25.61,67.33,2.58
2023-08-05 13:00:00,12.85,28.11,19.68,0.85,8.16,29.95,33.54,3.18
2023-08-05 14:00:00,11.35,28.69,21.62,0.85,5.89,30.9,51.54,6.42
2023-08-05 15:00:00,14.09,23.53,24.56,1.07,4.73,27.08,49.6,5.77
2023-08-05 16:00:00,21.8,58.2,26.72,1.07,7.1,24.63,63.43,5.34
2023-08-05 17:00:00,23.6,44.46,32.19,1.21,4.52,25.48,44.1,4.98
2023-08-05 18:00:00,37.58,83.97,28.37,1.32,7.4,24.3,66.94,5.07
2023-08-05 19:00:00,29.0,41.84,25.47,1.37,7.87,22.34,69.38,5.53
2023-08-05 20:00:00,23.48,52.54,26.69,1.08,3.77,21.32,51.88,8.98
2023-08-05 21:00:00,18.12,43.75,22.12,1.08,7.39,19.58,67.86,8.55
2023-08-05 22:00:00,18.53,40.3,21.55,1.03,6.28,21.13,69.23,5.55
2023-08-05 23:00:00,15.42,29.3,,0.92,7.23,20.11,73.43,5.0
2023-08-06 00:00:00,11.94,34.5,17.07,0.78,3.07,16.35,57.17,7.24
2023-08-06 01:00:00,15.55,32.78,25.25,1.0,5.7,16.47,55.95,4.4
2023-08-06 02:00:00,15.47,,20.15,1.05,7.67,18.48,79.24,3.06
2023-08-06 03:00:00,14.45,32.75,18.89,0.85,6.23,21.26,58.42,3.12
2023-08-06 04:00:00,16.54,35.7,20.13,0.88,3.21,21.12,60.89,3.4
2023-08-06 05:00:00,17.74,38.15,28.15,1.13,4.66,20.74,70.47,5.93
2023-08-06 06:00:00,30.46,79.1,29.92,1.32,2.41,23.84,53.57,2.1
2023-08-06 07:00:00,36.9,92.12,33.66,1.55,4.34,23.95,60.71,1.48
2023-08-06 08:00:00,43.21,101.43,34.46,1.43,2.56,27.58,67.07,1.73
2023-08-06 09:00:00,50.9,111.87,33.93,2.02,2.47,27.52,48.61,1.16
2023-08-06 10:00:00,20.72,37.98,29.27,1.26,3.97,27.02,56.38,4.7
2023-08-06 11:00:00,27.49,,28.33,1.18,4.92,28.61,50.1,1.64
2023-08-06 12:00:00,26.05,45.83,22.88,1.02,6.21,30.95,51.05,2.0
2023-08-06 13:00:00,24.29,49.14,25.89,1.07,5.31,27.01,69.88,3.91
2023-08-06 14:00:00,28.45,74.23,24.73,1.08,5.95,28.45,70.48,3.25
2023-08-06 15:00:00,24.81,51.05,22.27,0.99,5.81,26.71,62.69,4.04
2023-08-06 16:00:00,20.79,,22.61,1.04,,26.67,64.92,5.01
2023-08-06 17:00:00,,35.47,26.78,1.15,7.8,23.3,67.4,6.77
2023-08-06 18:00:00,30.13,58.16,24.66,1.23,6.53,23.54,57.79,5.47
2023-08-06 19:00:00,20.2,,24.09,1.05,5.28,24.24,64.51,9.66
2023-08-06 20:00:00,18.66,51.33,24.61,1.25,4.78,18.95,56.48,5.91
2023-08-06 21:00:00,16.62,37.98,21.38,1.05,4.91,17.13,60.63,8.72
2023-08-06 22:00:00,15.14,31.44,24.11,1.18,4.35,16.41,68.18,5.64
2023-08-06 23:00:00,27.78,45.6,18.61,0.97,8.96,16.15,60.59,5.5
2023-08-07 00:00:00,16.57,34.94,22.18,0.91,11.07,19.36,56.33,8.76
2023-08-07 01:00:00,19.22,35.41,17.04,1.06,11.78,15.53,63.88,5.2
2023-08-07 02:00:00,21.51,48.99,20.8,1.1,2.09,18.24,76.58,3.24
2023-08-07 03:00:00,21.9,48.55,22.66,1.13,2.06,20.87,77.76,3.85
2023-08-07 04:00:00,20.07,52.75,33.1,1.42,3.8,21.5,64.54,2.38
2023-08-07 05:00:00,25.5,29.99,25.51,1.13,1.51,21.1,69.77,2.14
2023-08-07 06:00:00,27.4,48.83,35.85,1.33,1.83,23.55,58.65,4.0
2023-08-07 07:00:00,38.5,72.11,30.36,1.35,2.9,24.68,45.73,2.79
2023-08-07 08:00:00,41.6,100.0,35.55,1.56,8.5,25.22,54.68,1.51
2023-08-07 09:00:00,55.09,138.81,32.03,1.49,4.87,26.28,58.51,1.08
2023-08-07 10:00:00,28.65,62.02,32.1,1.23,4.34,31.97,57.55,2.4
2023-08-07 11:00:00,31.72,72.07,25.18,1.38,5.39,29.62,57.5,2.02
2023-08-07 12:00:00,28.72,72.76,20.73,1.03,6.84,33.13,53.24,2.04
2023-08-07 13:00:00,19.93,42.06,29.72,1.16,5.2,27.0,55.8,2.58
2023-08-07 14:00:00,23.2,46.23,21.67,1.02,6.52,27.33,62.89,4.68
2023-08-07 15:00:00,19.92,46.61,21.67,0.95,7.02,24.04,51.86,4.32
2023-08-07 16:00:00,31.64,78.67,31.56,1.28,6.51,24.05,69.18,4.46
2023-08-07 17:00:00,20.14,52.44,24.65,1.03,8.69,28.27,54.7,7.59
2023-08-07 18:00:00,27.94,56.22,27.16,1.17,8.07,22.13,80.84,7.35
2023-08-07 19:00:00,29.18,46.05,22.75,1.15,8.83,25.71,58.91,5.87
2023-08-07 20:00:00,21.58,54.27,25.91,1.05,7.07,18.18,63.61,5.48
2023-08-07 21:00:00,14.44,35.53,24.03,0.98,7.69,17.53,63.48,5.99
2023-08-07 22:00:00,20.48,44.17,21.77,0.98,5.38,18.16,63.71,6.83
2023-08-07 23:00:00,13.78,28.26,21.82,0.92,3.84,18.21,72.29,4.43
2023-08-08 00:00:00,12.28,25.12,23.82,1.0,7.03,19.86,65.77,5.42
2023-08-08 01:00:00,14.75,35.33,19.41,0.89,2.98,19.09,74.63,5.38
2023-08-08 02:00:00,13.84,37.29,17.46,0.99,1.95,17.85,71.43,5.55
2023-08-08 03:00:00,31.34,69.94,18.63,,8.43,19.21,66.88,2.85
2023-08-08 04:00:00,31.0,65.62,22.68,1.16,1.27,19.88,69.08,2.34
2023-08-08 05:00:00,29.56,73.62,27.61,1.21,1.58,19.89,75.66,1.95
2023-08-08 06:00:00,25.3,61.73,25.47,1.09,7.47,21.24,70.26,5.29
2023-08-08 07:00:00,38.28,52.32,39.46,1.48,2.98,26.37,63.15,1.3
2023-08-08 08:00:00,39.8,74.95,37.09,1.68,3.75,21.86,67.89,3.17
2023-08-08 09:00:00,22.38,56.69,24.15,1.25,6.9,29.79,48.95,7.55
2023-08-08 10:00:00,25.8,64.01,29.91,1.34,5.87,26.66,81.24,5.65
2023-08-08 11:00:00,26.46,59.01,24.87,1.06,4.65,26.3,65.18,2.38
2023-08-08 12:00:00,22.44,51.57,20.86,1.26,6.01,29.5,63.43,4.74
2023-08-08 13:00:00,28.32,51.02,22.72,1.07,4.65,30.82,57.12,4.15
2023-08-08 14:00:00,12.82,22.76,18.38,0.87,8.25,29.58,39.95,6.04
2023-08-08 15:00:00,20.18,36.93,28.98,1.18,8.15,27.56,57.83,3.78
2023-08-08 16:00:00,20.65,44.85,25.46,1.55,7.75,27.69,60.46,6.17
2023-08-08 17:00:00,30.43,69.26,24.77,1.11,5.04,20.88,58.72,5.74
2023-08-08 18:00:00,24.33,53.04,27.79,1.22,6.03,21.97,57.77,5.9
2023-08-08 19:00:00,27.44,57.56,31.22,1.27,6.24,19.9,63.37,6.89
2023-08-08 20:00:00,24.67,39.91,26.5,1.11,10.93,22.97,69.8,5.48
2023-08-08 21:00:00,19.15,52.33,22.41,1.32,,18.71,77.07,5.05
2023-08-08 22:00:00,19.92,47.1,19.2,0.99,4.58,20.38,67.07,5.78
2023-08-08 23:00:00,16.2,30.88,18.92,0.92,3.9,19.26,62.05,4.95
2023-08-09 00:00:00,29.92,46.33,18.99,1.02,2.18,16.14,66.19,4.44
2023-08-09 01:00:00,12.43,31.61,18.38,1.06,1.59,16.86,69.31,13.29
2023-08-09 02:00:00,19.48,33.21,19.51,1.09,2.88,21.12,66.85,3.33
2023-08-09 03:00:00,15.0,26.18,19.23,0.89,4.51,17.78,71.26,2.89
2023-08-09 04:00:00,22.55,38.7,22.11,1.2,3.57,20.61,62.0,2.61
2023-08-09 05:00:00,25.58,45.09,24.31,1.05,1.89,20.0,70.23,2.62
2023-08-09 06:00:00,25.37,36.88,25.81,1.08,8.18,22.23,67.81,4.32
2023-08-09 07:00:00,45.72,86.47,35.54,1.49,2.29,24.06,59.59,1.36
2023-08-09 08:00:00,35.29,51.29,32.05,1.35,11.36,23.8,49.21,2.44
2023-08-09 09:00:00,41.46,103.07,40.7,1.54,2.38,24.48,55.34,1.76
2023-08-09 10:00:00,31.78,70.86,29.67,1.34,8.3,27.76,72.33,3.66
2023-08-09 11:00:00,32.13,58.01,24.88,1.18,15.19,26.0,47.65,2.97
2023-08-09 12:00:00,16.51,34.63,22.91,1.04,9.62,26.24,71.55,4.38
2023-08-09 13:00:00,15.23,31.91,18.49,0.84,5.0,25.81,47.52,5.38
2023-08-09 14:00:00,15.05,26.63,23.91,0.99,4.68,27.04,54.19,
2023-08-09 15:00:00,10.69,28.21,18.01,0.92,4.67,28.28,56.37,11.68
2023-08-09 16:00:00,,59.54,22.97,1.03,4.98,28.37,73.56,5.45
2023-08-09 17:00:00,26.35,44.68,23.62,1.15,8.52,22.7,64.05,5.94
2023-08-09 18:00:00,31.54,76.06,26.54,1.16,5.66,27.16,58.56,4.96
2023-08-09 19:00:00,27.82,58.21,31.42,1.27,6.6,19.56,58.87,5.1
2023-08-09 20:00:00,18.31,51.63,26.27,1.2,6.51,22.53,68.15,6.0
2023-08-09 21:00:00,14.06,34.56,24.19,0.97,5.01,17.88,63.59,6.71
2023-08-09 22:00:00,25.34,56.57,,0.94,6.56,16.79,66.74,5.16
2023-08-09 23:00:00,13.79,33.29,17.49,,4.7,16.54,65.9,5.01
2023-08-10 00:00:00,18.59,44.59,16.91,0.9,8.21,17.6,73.68,5.81
2023-08-10 01:00:00,22.4,44.96,19.3,0.95,2.96,19.03,72.87,3.87
2023-08-10 02:00:00,24.99,49.64,19.9,1.01,4.85,19.71,59.11,4.11
2023-08-10 03:00:00,20.14,50.09,21.52,1.01,1.69,17.28,63.16,3.64
2023-08-10 04:00:00,20.97,44.78,18.58,1.2,4.5,18.23,61.61,5.73
2023-08-10 05:00:00,26.74,55.7,25.1,1.08,1.79,19.58,67.8,2.36
2023-08-10 06:00:00,32.67,56.47,35.34,1.44,1.37,22.48,71.27,1.62
2023-08-10 07:00:00,38.95,95.3,32.97,1.46,6.72,23.58,64.71,1.35
2023-08-10 08:00:00,49.11,100.37,37.49,1.63,4.69,23.3,45.83,1.52
2023-08-10 09:00:00,49.28,115.88,37.08,1.54,10.06,26.78,66.65,1.56
2023-08-10 10:00:00,24.81,57.16,28.74,1.16,10.75,31.56,45.96,3.35
2023-08-10 11:00:00,22.37,32.27,,1.02,3.22,26.52,55.06,2.94
2023-08-10 12:00:00,19.93,50.51,30.63,1.2,7.04,26.84,62.12,3.72
2023-08-10 13:00:00,14.69,35.97,20.88,0.98,10.32,28.65,58.41,3.97
2023-08-10 14:00:00,25.09,52.58,21.17,1.11,5.14,25.92,68.25,
2023-08-10 15:00:00,17.37,38.35,20.29,0.89,6.49,27.58,55.05,7.47
2023-08-10 16:00:00,28.19,68.52,33.69,1.28,6.92,23.77,55.25,6.55
2023-08-10 17:00:00,30.69,50.29,25.66,1.16,7.84,27.66,57.38,4.77
2023-08-10 18:00:00,28.82,55.9,28.65,1.24,4.55,23.39,71.1,5.56
2023-08-10 19:00:00,30.59,56.73,33.4,1.32,5.87,20.17,70.9,5.44
2023-08-10 20:00:00,25.64,62.51,26.52,1.24,7.97,,67.48,7.05
2023-08-10 21:00:00,23.69,48.22,20.0,0.99,7.56,18.14,78.09,5.57
2023-08-10 22:00:00,14.63,26.23,18.13,0.94,5.15,21.12,74.26,6.27
2023-08-10 23:00:00,19.1,32.0,21.38,1.12,3.78,15.34,76.04,4.93
2023-08-11 00:00:00,20.26,53.14,18.94,1.31,5.87,16.21,59.61,4.28
2023-08-11 01:00:00,15.96,31.67,19.24,1.09,2.23,16.59,74.99,3.53
2023-08-11 02:00:00,9.59,21.7,17.18,0.97,3.36,18.18,65.83,10.84
2023-08-11 03:00:00,17.47,34.39,21.28,0.91,4.56,18.47,64.07,2.85
2023-08-11 04:00:00,16.63,40.73,20.24,0.93,11.29,17.06,,4.68
2023-08-11 05:00:00,20.33,43.92,22.47,1.02,5.54,20.45,64.27,4.18
2023-08-11 06:00:00,40.87,104.46,31.35,1.5,1.56,22.35,59.12,1.67
2023-08-11 07:00:00,38.58,73.84,32.7,1.38,2.17,22.58,65.29,1.87
2023-08-11 08:00:00,32.07,67.84,30.93,1.32,5.41,26.42,59.48,3.71
2023-08-11 09:00:00,46.3,84.61,30.89,1.41,3.69,27.92,61.43,2.82
2023-08-11 10:00:00,37.38,71.64,29.44,1.33,3.65,26.72,65.05,1.96
2023-08-11 11:00:00,22.26,56.32,22.15,1.03,,27.84,57.38,6.05
2023-08-11 12:00:00,20.6,38.38,22.67,0.98,5.87,23.22,57.52,2.63
2023-08-11 13:00:00,15.41,,21.98,0.9,6.34,26.53,44.72,2.84
2023-08-11 14:00:00,25.83,59.73,23.17,1.12,4.41,28.88,65.06,3.24
2023-08-11 15:00:00,25.06,41.37,22.13,1.01,19.04,25.23,62.44,5.33
2023-08-11 16:00:00,22.75,40.45,26.45,1.13,6.7,23.57,61.73,4.04
2023-08-11 17:00:00,23.28,38.89,22.31,1.03,6.42,28.39,68.66,7.22
2023-08-11 18:00:00,27.64,59.53,25.0,1.08,7.17,26.18,50.75,5.28
2023-08-11 19:00:00,29.54,47.01,25.1,1.21,8.24,22.19,64.7,5.62
2023-08-11 20:00:00,21.71,52.27,24.06,,7.58,22.32,56.43,7.43
2023-08-11 21:00:00,13.68,39.56,20.26,0.86,3.63,14.56,75.6,7.46
2023-08-11 22:00:00,17.82,38.07,21.59,1.02,4.04,16.64,50.88,5.5
2023-08-11 23:00:00,22.82,39.87,19.2,1.01,4.76,16.78,75.01,5.62
2023-08-12 00:00:00,12.67,28.99,21.51,1.03,2.43,16.91,74.57,5.71
2023-08-12 01:00:00,14.13,28.87,16.27,0.86,3.37,16.57,61.36,5.27
2023-08-12 02:00:00,18.63,46.74,18.66,0.87,2.37,12.95,72.17,4.15
2023-08-12 03:00:00,16.97,32.43,19.98,0.87,2.03,19.62,59.09,5.27
2023-08-12 04:00:00,20.38,48.0,19.31,1.09,1.59,20.97,68.64,4.76
2023-08-12 05:00:00,22.88,50.82,23.05,1.1,9.99,24.29,69.13,4.42
2023-08-12 06:00:00,32.8,68.55,28.16,1.47,2.49,20.81,57.31,1.74
2023-08-12 07:00:00,36.3,91.04,34.59,1.37,3.33,21.94,54.08,1.51
2023-08-12 08:00:00,43.78,96.61,34.21,1.43,3.34,19.52,75.15,1.23
2023-08-12 09:00:00,35.03,91.04,29.39,1.27,4.25,25.33,77.26,3.69
2023-08-12 10:00:00,31.28,,31.92,1.28,5.27,28.52,63.14,1.36
2023-08-12 11:00:00,24.85,48.04,27.09,1.58,4.0,25.99,65.76,1.8
2023-08-12 12:00:00,13.19,31.4,19.08,0.87,6.99,31.67,54.01,5.91
2023-08-12 13:00:00,24.54,45.42,22.37,1.07,5.61,26.7,62.08,2.68
2023-08-12 14:00:00,27.73,54.52,20.81,1.05,6.22,27.01,63.2,3.19
2023-08-12 15:00:00,21.12,41.86,22.76,1.03,5.05,23.19,61.99,7.11
2023-08-12 16:00:00,21.97,51.14,27.97,1.23,5.86,25.46,72.43,4.56
2023-08-12 17:00:00,23.5,50.75,27.46,1.09,6.42,19.72,67.64,7.61
2023-08-12 18:00:00,34.48,81.1,26.42,1.42,7.92,23.77,65.43,5.44
2023-08-12 19:00:00,34.84,71.17,25.15,1.32,5.94,22.54,62.67,5.63
2023-08-12 20:00:00,28.63,66.41,25.33,1.09,7.67,22.6,63.44,5.22
2023-08-12 21:00:00,16.78,41.77,20.73,1.02,7.26,16.81,78.3,8.69
2023-08-12 22:00:00,12.01,30.64,20.05,0.92,13.72,18.37,68.47,6.88
2023-08-12 23:00:00,14.19,24.97,19.6,0.94,2.61,18.68,68.41,4.8
2023-08-13 00:00:00,16.53,38.57,21.02,1.02,3.99,18.1,,5.95
2023-08-13 01:00:00,19.8,32.48,19.6,1.06,3.94,15.66,66.56,3.68
2023-08-13 02:00:00,22.46,58.96,17.94,0.99,2.94,13.11,60.25,4.11
2023-08-13 03:00:00,17.83,40.89,18.07,0.85,2.9,19.38,79.08,2.92
2023-08-13 04:00:00,20.39,47.92,22.63,0.96,2.46,19.41,75.01,4.85
2023-08-13 05:00:00,25.75,52.68,25.22,1.16,3.08,19.79,76.16,2.66
2023-08-13 06:00:00,21.15,45.31,32.32,1.4,3.74,23.75,54.42,5.08
